txn_id,investor_id,fund_id,txn_date,txn_type,amount,units,nav_at_txn,city,city_tier,age,gender,kyc_status,risk_profile,folio_no,kyc_valid,txn_month
TXN0044335,INV00220,F004,2022-04-04,Lumpsum,13811.37,185.2667,74.5486,Hyderabad,T30,26,M,Verified,Aggressive,FOLIO250679,True,2022-04
TXN0044336,INV00153,F001,2023-07-30,Switch,97548.9,656.435,148.6041,Ranchi,B30,64,F,Verified,Aggressive,FOLIO742428,True,2023-07
TXN0044337,INV01201,F006,2025-08-26,Lumpsum,29831.06,612.2229,48.7258,Agra,B30,61,F,Verified,Aggressive,FOLIO888608,True,2025-08
TXN0044338,INV00280,F003,2025-07-22,Sip,5000.0,87.1987,57.3403,Varanasi,B30,44,F,Verified,Aggressive,FOLIO521754,True,2025-07
TXN0044339,INV01389,F001,2025-12-03,Stp,32528.19,278.8148,116.6659,Agra,B30,53,M,Pending,Moderate,FOLIO861649,True,2025-12
TXN0044340,INV01940,F006,2022-08-16,Stp,71355.62,927.258,76.9534,Surat,T30,33,F,Verified,Moderate,FOLIO983124,True,2022-08
TXN0044341,INV00276,F002,2023-03-28,Lumpsum,34537.67,543.6709,63.5268,Jaipur,T30,56,M,Verified,Aggressive,FOLIO942203,True,2023-03
TXN0044342,INV00686,F008,2023-03-01,Sip,3000.0,23.8891,125.5803,Guwahati,B30,27,M,Pending,Aggressive,FOLIO227074,True,2023-03
TXN0044343,INV00322,F009,2022-12-21,Sip,1000.0,12.6365,79.1358,Varanasi,B30,55,F,Verified,Aggressive,FOLIO826088,True,2022-12
TXN0044344,INV01935,F008,2025-04-18,Sip,1000.0,22.7565,43.9435,Delhi,T30,53,F,Verified,Moderate,FOLIO517252,True,2025-04
TXN0044345,INV00294,F009,2022-12-19,Lumpsum,25472.46,219.9771,115.796,Agra,B30,50,F,Verified,Moderate,FOLIO213266,True,2022-12
TXN0044346,INV00695,F005,2025-05-26,Lumpsum,250206.25,1259.7335,198.6184,Visakhapatnam,B30,64,F,Verified,Conservative,FOLIO186428,True,2025-05
TXN0044347,INV00953,F004,2023-02-05,Lumpsum,275901.33,1792.4979,153.92,Chennai,T30,29,F,Verified,Conservative,FOLIO464485,True,2023-02
TXN0044348,INV01476,F001,2026-03-13,Lumpsum,445350.04,2506.6016,177.6709,Bhubaneswar,B30,39,F,Rejected,Conservative,FOLIO572365,False,2026-03
TXN0044349,INV01894,F010,2024-12-09,Redemption,115871.33,3168.4359,36.5705,Varanasi,B30,39,F,Verified,Moderate,FOLIO902523,True,2024-12
TXN0044350,INV01193,F007,2024-12-24,Stp,97679.55,1031.4117,94.7047,Hyderabad,T30,37,F,Verified,Conservative,FOLIO484285,True,2024-12
TXN0044351,INV00985,F009,2024-03-20,Sip,5000.0,118.9182,42.0457,Meerut,B30,34,M,Verified,Moderate,FOLIO284473,True,2024-03
TXN0044352,INV00229,F005,2023-05-05,Lumpsum,492319.8,5891.9691,83.5578,Pune,T30,55,F,Verified,Moderate,FOLIO806082,True,2023-05
TXN0044353,INV01228,F009,2024-10-31,Sip,2000.0,16.2489,123.0853,Bengaluru,T30,43,F,Verified,Aggressive,INV01228_F009,True,2024-10
TXN0044354,INV01850,F010,2024-05-23,Stp,27613.05,672.4197,41.0652,Agra,B30,23,M,Verified,Moderate,FOLIO397707,True,2024-05
TXN0044355,INV01380,F007,2023-08-04,Stp,84813.04,615.9484,137.695,Coimbatore,B30,29,M,Verified,Conservative,FOLIO825455,True,2023-08
TXN0044356,INV01540,F002,2023-02-17,Redemption,35038.7,1836.9636,19.0742,Chennai,T30,57,M,Verified,Aggressive,FOLIO403008,True,2023-02
TXN0044357,INV00032,F009,2026-04-06,Sip,500.0,2.6589,188.0477,Ludhiana,B30,58,F,Verified,Aggressive,FOLIO113436,True,2026-04
TXN0044358,INV00527,F007,2026-08-30,Sip,3000.0,29.4713,101.7939,Jaipur,T30,41,M,Verified,Conservative,FOLIO942872,True,2026-08
TXN0044359,INV00426,F010,2022-02-25,Sip,1000.0,43.429,23.0261,Bengaluru,T30,46,M,Verified,Aggressive,FOLIO711546,True,2022-02
TXN0044360,INV01563,F009,2024-04-20,Stp,32950.55,423.2403,77.8531,Nagpur,B30,54,F,Verified,Aggressive,FOLIO735129,True,2024-04
TXN0044361,INV01976,F002,2024-10-09,Sip,3000.0,22.9706,130.6017,Kolkata,T30,31,M,Verified,Moderate,FOLIO691120,True,2024-10
TXN0044362,INV00957,F007,2023-03-19,Lumpsum,495156.62,3612.2054,137.0788,Bhubaneswar,B30,25,F,Verified,Conservative,FOLIO446371,True,2023-03
TXN0044363,INV00630,F008,2026-01-24,Stp,93729.74,915.7593,102.3519,Hyderabad,T30,38,F,Verified,Moderate,FOLIO550979,True,2026-01
TXN0044364,INV01381,F004,2024-08-17,Lumpsum,20837.02,105.4399,197.6199,Nagpur,B30,59,F,Verified,Aggressive,FOLIO475110,True,2024-08
TXN0044365,INV00332,F008,2024-04-14,Redemption,84280.53,583.3195,144.4843,Jaipur,T30,63,M,Pending,Aggressive,FOLIO671826,True,2024-04
TXN0044366,INV00170,F004,2023-06-01,Sip,5000.0,33.2169,150.5258,Mumbai,T30,48,M,Verified,Moderate,FOLIO379839,True,2023-06
TXN0044367,INV01791,F006,2024-05-24,Redemption,21937.72,136.1384,161.1428,Jaipur,T30,60,F,Verified,Conservative,INV01791_F006,True,2024-05
TXN0044368,INV01260,F008,2024-12-09,Lumpsum,134070.34,2557.9736,52.4127,Nashik,B30,55,M,Verified,Aggressive,FOLIO429117,True,2024-12
TXN0044369,INV01936,F003,2024-03-31,Sip,1000.0,16.6534,60.0478,Kolkata,T30,26,F,Verified,Moderate,FOLIO154258,True,2024-03
TXN0044370,INV01943,F004,2025-11-13,Redemption,76667.89,642.7971,119.2723,Patna,B30,26,M,Verified,Aggressive,FOLIO741857,True,2025-11
TXN0044371,INV00918,F008,2025-01-04,Lumpsum,292441.42,2100.9811,139.1928,Hyderabad,T30,24,F,Verified,Moderate,FOLIO492811,True,2025-01
TXN0044372,INV01459,F005,2025-03-17,Stp,2895.62,16.8622,171.7226,Bhubaneswar,B30,63,M,Verified,Conservative,FOLIO525240,True,2025-03
TXN0044373,INV01560,F005,2023-09-09,Sip,2000.0,44.2543,45.1933,Mumbai,T30,54,F,Verified,Moderate,FOLIO650514,True,2023-09
TXN0044374,INV00253,F006,2022-04-15,Switch,2135.59,51.8119,41.2181,Kochi,B30,54,M,Verified,Conservative,FOLIO451151,True,2022-04
TXN0044375,INV00368,F006,2026-02-28,Lumpsum,131640.74,908.3543,144.9222,Bengaluru,T30,29,F,Verified,Conservative,FOLIO441643,True,2026-02
TXN0044376,INV01224,F004,2024-10-16,Switch,54490.46,344.409,158.2144,Mysuru,B30,42,F,Verified,Aggressive,FOLIO759357,True,2024-10
TXN0044377,INV00308,F006,2026-08-18,Switch,86195.22,1027.7397,83.8687,Amritsar,B30,22,M,Verified,Aggressive,FOLIO370720,True,2026-08
TXN0044378,INV01640,F001,2023-12-06,Lumpsum,368696.65,12976.8193,28.4119,Rajkot,B30,45,F,Verified,Moderate,FOLIO766095,True,2023-12
TXN0044379,INV01851,F001,2025-11-09,Redemption,55038.37,542.8756,101.383,Mysuru,B30,61,F,Verified,Moderate,FOLIO738320,True,2025-11
TXN0044380,INV01507,F010,2023-06-17,Sip,1000.0,5.0804,196.8349,Patna,B30,22,M,Verified,Conservative,FOLIO489544,True,2023-06
TXN0044381,INV00088,F009,2022-01-01,Sip,1000.0,9.115,109.7093,Kolkata,T30,54,F,Verified,Conservative,FOLIO537339,True,2022-01
TXN0044382,INV01808,F009,2023-05-23,Sip,500.0,2.9305,170.6193,Ahmedabad,T30,42,M,Verified,Conservative,FOLIO752332,True,2023-05
TXN0044383,INV01229,F005,2024-04-23,Redemption,139851.26,1100.185,127.1161,Ranchi,B30,64,F,Verified,Conservative,FOLIO935925,True,2024-04
TXN0044384,INV00693,F004,2024-02-29,Redemption,187749.77,1244.7778,150.8299,Guwahati,B30,57,M,Verified,Moderate,FOLIO679711,True,2024-02
TXN0044385,INV01365,F008,2023-12-19,Lumpsum,338512.96,2036.7039,166.2063,Indore,B30,27,F,Verified,Moderate,FOLIO480374,True,2023-12
TXN0044386,INV00827,F001,2024-07-10,Redemption,95695.8,2558.4621,37.4036,Coimbatore,B30,61,M,Verified,Moderate,FOLIO646898,True,2024-07
TXN0044387,INV01344,F002,2022-12-20,Redemption,91179.0,1109.3513,82.1913,Coimbatore,B30,42,F,Verified,Moderate,FOLIO863356,True,2022-12
TXN0044388,INV00208,F003,2022-11-04,Sip,3000.0,20.6194,145.494,Delhi,T30,41,M,Verified,Aggressive,FOLIO830825,True,2022-11
TXN0044389,INV01200,F007,2022-01-31,Lumpsum,158180.8,2164.1569,73.0912,Agra,B30,31,F,Verified,Conservative,FOLIO851859,True,2022-01
TXN0044390,INV00525,F006,2024-06-26,Sip,10000.0,72.8194,137.326,Hyderabad,T30,43,F,Verified,Moderate,FOLIO166774,True,2024-06
TXN0044391,INV00795,F001,2025-05-03,Sip,500.0,3.9657,126.0811,Jaipur,T30,56,F,Verified,Aggressive,FOLIO787659,True,2025-05
TXN0044392,INV01883,F007,2024-09-13,Sip,10000.0,83.7017,119.4719,Mysuru,B30,27,M,Verified,Conservative,FOLIO177056,True,2024-09
TXN0044393,INV00228,F004,2022-01-04,Stp,22822.2,227.9096,100.1371,Delhi,T30,49,M,Verified,Aggressive,FOLIO651613,True,2022-01
TXN0044394,INV00861,F006,2025-08-02,Lumpsum,282250.09,1738.1244,162.3877,Bhopal,B30,26,F,Pending,Aggressive,FOLIO103355,True,2025-08
TXN0044395,INV00895,F010,2023-10-22,Sip,5000.0,26.6114,187.8894,Nagpur,B30,54,F,Verified,Conservative,FOLIO801115,True,2023-10
TXN0044396,INV01613,F003,2024-11-01,Lumpsum,257156.0,1813.1791,141.826,Nagpur,B30,38,F,Verified,Aggressive,FOLIO213007,True,2024-11
TXN0044397,INV00912,F008,2026-03-10,Sip,500.0,7.9321,63.035,Mumbai,T30,35,M,Verified,Conservative,INV00912_F008,True,2026-03
TXN0044398,INV00030,F007,2024-11-08,Sip,3000.0,19.5205,153.6846,Ranchi,B30,43,M,Verified,Aggressive,FOLIO176832,True,2024-11
TXN0044399,INV00344,F003,2024-02-19,Sip,3000.0,59.6427,50.2995,Kolkata,T30,40,M,Verified,Aggressive,FOLIO130372,True,2024-02
TXN0044400,INV00849,F008,2023-05-24,Redemption,187339.47,1468.7898,127.5468,Chennai,T30,57,F,Verified,Aggressive,FOLIO280450,True,2023-05
TXN0044401,INV00690,F002,2026-08-01,Redemption,65249.94,392.2848,166.3331,Jaipur,T30,24,F,Verified,Conservative,FOLIO536207,True,2026-08
TXN0044402,INV01448,F007,2026-05-21,Lumpsum,180658.46,2155.1177,83.8277,Ranchi,B30,44,F,Verified,Moderate,FOLIO324775,True,2026-05
TXN0044403,INV01611,F001,2023-04-10,Lumpsum,323859.36,5749.7952,56.3254,Lucknow,B30,33,M,Verified,Conservative,FOLIO503606,True,2023-04
TXN0044404,INV01785,F007,2026-01-03,Stp,34674.71,207.7796,166.8822,Ludhiana,B30,61,F,Verified,Moderate,FOLIO306438,True,2026-01
TXN0044405,INV01485,F005,2024-09-25,Lumpsum,14856.73,110.8889,133.9785,Mumbai,T30,35,M,Verified,Moderate,FOLIO781815,True,2024-09
TXN0044406,INV00077,F001,2025-01-01,Lumpsum,202143.11,1476.0369,136.9499,Varanasi,B30,33,M,Pending,Aggressive,FOLIO266283,True,2025-01
TXN0044407,INV00656,F002,2023-02-25,Sip,5000.0,83.259,60.0536,Amritsar,B30,57,M,Verified,Aggressive,FOLIO226901,True,2023-02
TXN0044408,INV01845,F007,2024-11-27,Sip,10000.0,72.5133,137.9057,Ahmedabad,T30,51,M,Verified,Moderate,FOLIO842086,True,2024-11
TXN0044409,INV00501,F002,2026-02-20,Stp,4516.78,36.5629,123.5345,Patna,B30,52,M,Verified,Moderate,FOLIO769103,True,2026-02
TXN0044410,INV00742,F009,2024-06-23,Stp,36763.15,200.7646,183.1157,Visakhapatnam,B30,41,F,Pending,Moderate,FOLIO383889,True,2024-06
TXN0044411,INV00827,F009,2022-11-06,Lumpsum,268427.52,1492.4576,179.856,Coimbatore,B30,61,M,Verified,Moderate,FOLIO683960,True,2022-11
TXN0044412,INV00361,F010,2023-11-30,Redemption,162730.13,2108.6084,77.1742,Mumbai,T30,23,M,Verified,Moderate,FOLIO883972,True,2023-11
TXN0044413,INV00279,F008,2022-08-24,Stp,69963.18,685.3479,102.0842,Ahmedabad,T30,58,F,Verified,Conservative,FOLIO114411,True,2022-08
TXN0044414,INV01597,F007,2022-09-14,Redemption,90590.34,599.1645,151.1944,Bengaluru,T30,35,F,Verified,Moderate,FOLIO991172,True,2022-09
TXN0044415,INV01234,F001,2026-02-18,Sip,500.0,3.8084,131.2887,Kolkata,T30,26,F,Verified,Aggressive,FOLIO891408,True,2026-02
TXN0044416,INV00509,F006,2022-10-14,Sip,500.0,10.4729,47.7423,Pune,T30,41,M,Pending,Aggressive,FOLIO979895,True,2022-10
TXN0044417,INV00814,F003,2024-03-17,Redemption,13080.2,90.0051,145.3273,Ranchi,B30,27,M,Verified,Moderate,FOLIO367000,True,2024-03
TXN0044418,INV01078,F003,2022-06-14,Redemption,60362.0,1013.372,59.5655,Indore,B30,37,M,Verified,Aggressive,FOLIO774247,True,2022-06
TXN0044419,INV00929,F004,2026-01-05,Sip,5000.0,74.6438,66.9848,Pune,T30,46,F,Verified,Moderate,FOLIO463517,True,2026-01
TXN0044420,INV01560,F010,2024-11-10,Sip,2000.0,75.8014,26.3847,Mumbai,T30,54,F,Verified,Moderate,FOLIO984159,True,2024-11
TXN0044421,INV00460,F005,2023-02-28,Stp,15224.73,208.6583,72.9649,Ahmedabad,T30,58,F,Verified,Aggressive,FOLIO465627,True,2023-02
TXN0044422,INV01769,F005,2022-05-09,Redemption,43197.62,3417.838,12.6389,Varanasi,B30,49,M,Verified,Conservative,FOLIO834146,True,2022-05
TXN0044423,INV00885,F008,2022-06-23,Sip,10000.0,175.7932,56.885,Kochi,B30,41,M,Verified,Moderate,FOLIO373371,True,2022-06
TXN0044424,INV01889,F007,2022-01-25,Sip,2000.0,13.2322,151.1464,Bhubaneswar,B30,49,F,Verified,Aggressive,FOLIO895528,True,2022-01
TXN0044425,INV01215,F003,2023-09-29,Lumpsum,214084.25,1951.7341,109.6893,Jaipur,T30,61,M,Verified,Moderate,FOLIO804115,True,2023-09
TXN0044426,INV00223,F002,2022-07-23,Redemption,19557.77,423.1353,46.2211,Kochi,B30,37,M,Verified,Moderate,FOLIO469006,True,2022-07
TXN0044427,INV00192,F002,2022-11-29,Redemption,128108.13,6615.5737,19.3646,Kochi,B30,38,M,Verified,Aggressive,FOLIO689626,True,2022-11
TXN0044428,INV01501,F005,2026-06-13,Sip,500.0,3.2968,151.6622,Vadodara,B30,62,M,Verified,Conservative,FOLIO269518,True,2026-06
TXN0044429,INV01174,F009,2023-05-10,Lumpsum,170181.57,2577.7725,66.0188,Vadodara,B30,29,F,Verified,Moderate,FOLIO800144,True,2023-05
TXN0044430,INV01538,F001,2024-06-30,Lumpsum,161574.38,2449.1454,65.9717,Surat,T30,27,M,Verified,Aggressive,FOLIO469316,True,2024-06
TXN0044431,INV00625,F006,2025-06-03,Lumpsum,255776.71,2075.6627,123.2265,Mumbai,T30,61,F,Rejected,Moderate,FOLIO520357,False,2025-06
TXN0044432,INV01012,F007,2026-01-11,Stp,83648.34,843.2893,99.1929,Ahmedabad,T30,49,F,Verified,Aggressive,FOLIO214101,True,2026-01
TXN0044433,INV01944,F010,2025-11-23,Redemption,25520.37,135.2921,188.6316,Bhopal,B30,42,M,Verified,Aggressive,FOLIO571384,True,2025-11
TXN0044434,INV00776,F001,2026-08-25,Sip,2000.0,10.9548,182.5684,Amritsar,B30,47,M,Verified,Conservative,FOLIO366335,True,2026-08
TXN0044435,INV00363,F010,2022-02-16,Sip,500.0,2.5066,199.4734,Mumbai,T30,37,F,Verified,Moderate,FOLIO727194,True,2022-02
TXN0044436,INV00573,F009,2025-12-07,Lumpsum,453738.48,3325.009,136.4623,Kolkata,T30,50,M,Verified,Conservative,FOLIO633167,True,2025-12
TXN0044437,INV00783,F004,2022-04-26,Stp,41808.42,528.0154,79.1803,Ahmedabad,T30,42,M,Verified,Moderate,FOLIO645810,True,2022-04
TXN0044438,INV00656,F010,2022-03-30,Stp,85769.4,1265.9241,67.7524,Amritsar,B30,57,M,Verified,Aggressive,FOLIO531519,True,2022-03
TXN0044439,INV01088,F005,2024-12-03,Stp,50170.83,426.3619,117.6719,Guwahati,B30,26,F,Verified,Conservative,FOLIO569459,True,2024-12
TXN0044440,INV00375,F009,2025-07-11,Sip,500.0,3.2175,155.4002,Vadodara,B30,24,F,Verified,Aggressive,FOLIO940194,True,2025-07
TXN0044441,INV00412,F003,2024-10-04,Lumpsum,208567.22,1709.035,122.038,Visakhapatnam,B30,31,F,Verified,Aggressive,FOLIO455164,True,2024-10
TXN0044442,INV00565,F004,2022-11-27,Lumpsum,218245.33,1845.1797,118.2786,Hyderabad,T30,37,M,Verified,Moderate,FOLIO419091,True,2022-11
TXN0044443,INV00768,F002,2022-04-25,Sip,500.0,5.8173,85.9505,Coimbatore,B30,33,F,Verified,Conservative,FOLIO688973,True,2022-04
TXN0044444,INV00249,F004,2023-09-09,Lumpsum,409943.72,6739.9716,60.8228,Nagpur,B30,44,F,Verified,Aggressive,FOLIO300577,True,2023-09
TXN0044445,INV00617,F001,2022-04-13,Sip,500.0,21.2472,23.5325,Ludhiana,B30,25,F,Verified,Conservative,FOLIO362750,True,2022-04
TXN0044446,INV00900,F010,2023-01-05,Switch,69036.1,1366.3932,50.5243,Bengaluru,T30,65,M,Pending,Conservative,INV00900_F010,True,2023-01
TXN0044447,INV00883,F002,2026-01-27,Sip,500.0,23.1042,21.6411,Vadodara,B30,49,F,Verified,Conservative,FOLIO203686,True,2026-01
TXN0044448,INV01937,F002,2022-07-26,Stp,73796.17,849.2562,86.8951,Bhopal,B30,27,M,Verified,Conservative,FOLIO804010,True,2022-07
TXN0044449,INV00630,F009,2026-05-02,Sip,1000.0,17.9619,55.6734,Hyderabad,T30,38,F,Verified,Moderate,FOLIO255052,True,2026-05
TXN0044450,INV01528,F001,2023-09-10,Lumpsum,157232.1,798.8446,196.8244,Bhubaneswar,B30,39,F,Verified,Moderate,FOLIO199757,True,2023-09
TXN0044451,INV01771,F008,2024-08-31,Sip,1000.0,6.0435,165.467,Agra,B30,26,M,Verified,Aggressive,FOLIO571820,True,2024-08
TXN0044452,INV00089,F008,2023-04-22,Stp,21640.74,266.1782,81.3017,Pune,T30,26,F,Verified,Moderate,FOLIO235001,True,2023-04
TXN0044453,INV00427,F005,2025-08-09,Sip,5000.0,86.5358,57.7796,Bengaluru,T30,40,M,Verified,Aggressive,FOLIO233592,True,2025-08
TXN0044454,INV01068,F006,2023-12-06,Redemption,1026.04,8.4066,122.0517,Rajkot,B30,62,F,Verified,Aggressive,FOLIO300188,True,2023-12
TXN0044455,INV00517,F007,2023-05-04,Sip,3000.0,29.7049,100.9934,Meerut,B30,55,M,Verified,Conservative,FOLIO455935,True,2023-05
TXN0044456,INV00712,F009,2023-01-15,Sip,1000.0,7.8164,127.9361,Delhi,T30,38,F,Verified,Aggressive,FOLIO877859,True,2023-01
TXN0044457,INV00351,F009,2022-10-10,Lumpsum,245948.38,2609.7122,94.2435,Coimbatore,B30,38,F,Verified,Aggressive,FOLIO469843,True,2022-10
TXN0044458,INV01663,F005,2025-06-09,Redemption,28925.88,147.0656,196.6869,Rajkot,B30,60,M,Verified,Moderate,FOLIO485204,True,2025-06
TXN0044459,INV01680,F009,2024-07-30,Sip,500.0,3.2596,153.3931,Kolkata,T30,33,M,Verified,Conservative,FOLIO688545,True,2024-07
TXN0044460,INV01267,F005,2025-12-08,Sip,2000.0,18.2281,109.7207,Bengaluru,T30,54,F,Verified,Aggressive,FOLIO889075,True,2025-12
TXN0044461,INV01795,F009,2022-12-01,Sip,3000.0,27.501,109.0869,Pune,T30,33,F,Verified,Aggressive,FOLIO110964,True,2022-12
TXN0044462,INV01368,F002,2025-10-13,Switch,43318.22,224.8043,192.693,Agra,B30,58,F,Verified,Moderate,FOLIO897245,True,2025-10
TXN0044463,INV01205,F008,2023-10-26,Sip,3000.0,30.9136,97.0447,Varanasi,B30,40,M,Verified,Conservative,FOLIO113393,True,2023-10
TXN0044464,INV01574,F001,2022-04-13,Sip,500.0,3.7004,135.1205,Bhubaneswar,B30,61,F,Verified,Conservative,FOLIO630209,True,2022-04
TXN0044465,INV00660,F001,2022-04-19,Sip,5000.0,137.2673,36.4253,Rajkot,B30,60,F,Verified,Moderate,FOLIO938066,True,2022-04
TXN0044466,INV01496,F008,2022-12-06,Redemption,131043.41,1280.635,102.3269,Surat,T30,51,F,Verified,Conservative,INV01496_F008,True,2022-12
TXN0044467,INV01874,F002,2022-03-23,Sip,2000.0,55.2369,36.2077,Indore,B30,47,F,Verified,Conservative,FOLIO530565,True,2022-03
TXN0044468,INV01610,F007,2026-04-01,Lumpsum,25465.09,249.82,101.9338,Guwahati,B30,40,M,Verified,Conservative,FOLIO684840,True,2026-04
TXN0044469,INV01700,F004,2023-06-05,Stp,67605.46,528.0053,128.0394,Kolkata,T30,57,F,Rejected,Moderate,FOLIO409317,False,2023-06
TXN0044470,INV01745,F003,2024-01-12,Sip,5000.0,50.0932,99.8139,Mumbai,T30,41,F,Verified,Moderate,FOLIO685705,True,2024-01
TXN0044471,INV01504,F001,2026-04-09,Sip,1000.0,25.0745,39.8812,Coimbatore,B30,48,F,Verified,Moderate,FOLIO418092,True,2026-04
TXN0044472,INV01387,F002,2022-05-21,Stp,7653.04,53.9921,141.7437,Kolkata,T30,35,M,Verified,Conservative,FOLIO553224,True,2022-05
TXN0044473,INV01242,F005,2026-02-04,Sip,500.0,18.454,27.0944,Indore,B30,37,F,Verified,Aggressive,FOLIO185559,True,2026-02
TXN0044474,INV01014,F002,2022-12-20,Lumpsum,193314.85,1716.3856,112.629,Agra,B30,54,F,Verified,Conservative,FOLIO280899,True,2022-12
TXN0044475,INV01428,F003,2024-08-03,Sip,5000.0,114.5202,43.6604,Pune,T30,23,F,Verified,Aggressive,FOLIO462056,True,2024-08
TXN0044476,INV01589,F002,2026-03-04,Sip,5000.0,114.0149,43.8539,Jaipur,T30,24,M,Verified,Conservative,FOLIO591892,True,2026-03
TXN0044477,INV00906,F007,2024-08-16,Sip,1000.0,5.6798,176.0625,Agra,B30,43,M,Verified,Moderate,FOLIO283478,True,2024-08
TXN0044478,INV01088,F010,2025-05-03,Lumpsum,352597.68,2426.0675,145.3371,Guwahati,B30,26,F,Verified,Conservative,FOLIO946385,True,2025-05
TXN0044479,INV00281,F005,2023-02-06,Stp,8931.24,110.1606,81.0747,Mumbai,T30,28,M,Verified,Aggressive,FOLIO744926,True,2023-02
TXN0044480,INV00422,F004,2024-03-16,Lumpsum,101210.04,784.5853,128.9981,Mumbai,T30,22,F,Verified,Aggressive,FOLIO689920,True,2024-03
TXN0044481,INV01515,F009,2026-02-03,Sip,5000.0,28.864,173.2262,Pune,T30,51,F,Verified,Aggressive,FOLIO741497,True,2026-02
TXN0044482,INV01912,F007,2023-10-04,Sip,2000.0,61.8771,32.3221,Bengaluru,T30,40,F,Verified,Conservative,FOLIO756283,True,2023-10
TXN0044483,INV01393,F008,2025-07-07,Lumpsum,82993.52,561.6128,147.7771,Meerut,B30,49,F,Verified,Aggressive,FOLIO120768,True,2025-07
TXN0044484,INV00652,F008,2026-08-09,Lumpsum,329624.96,1939.5179,169.952,Bhopal,B30,28,F,Verified,Moderate,FOLIO455893,True,2026-08
TXN0044485,INV00771,F004,2025-04-23,Redemption,45850.81,337.0951,136.0174,Bhopal,B30,38,F,Verified,Aggressive,FOLIO943607,True,2025-04
TXN0044486,INV00748,F003,2025-11-06,Switch,69561.21,1103.9598,63.0106,Surat,T30,25,M,Verified,Moderate,FOLIO713519,True,2025-11
TXN0044487,INV01125,F002,2024-05-28,Redemption,78621.64,639.084,123.0224,Varanasi,B30,44,M,Verified,Conservative,FOLIO716100,True,2024-05
TXN0044488,INV00201,F003,2024-03-27,Redemption,146986.56,2838.3916,51.7852,Mumbai,T30,58,F,Rejected,Conservative,FOLIO328712,False,2024-03
TXN0044489,INV01757,F010,2023-11-03,Redemption,102153.98,2523.0098,40.4889,Meerut,B30,62,F,Verified,Aggressive,FOLIO279704,True,2023-11
TXN0044490,INV00967,F002,2022-04-07,Lumpsum,116014.39,650.2688,178.4099,Vadodara,B30,55,M,Verified,Conservative,FOLIO764267,True,2022-04
TXN0044491,INV00870,F006,2025-02-12,Sip,1000.0,8.102,123.4263,Jaipur,T30,63,M,Verified,Aggressive,FOLIO571922,True,2025-02
TXN0044492,INV01833,F004,2025-09-05,Sip,3000.0,68.1002,44.0527,Pune,T30,58,F,Verified,Conservative,FOLIO732014,True,2025-09
TXN0044493,INV01734,F004,2022-11-28,Sip,3000.0,21.8723,137.1598,Kolkata,T30,64,F,Pending,Moderate,FOLIO918390,True,2022-11
TXN0044494,INV01418,F009,2024-05-25,Lumpsum,248633.15,1823.2917,136.365,Bengaluru,T30,46,F,Verified,Moderate,FOLIO209733,True,2024-05
TXN0044495,INV00196,F007,2022-03-14,Lumpsum,399368.35,4488.4019,88.9778,Lucknow,B30,49,M,Verified,Aggressive,FOLIO813362,True,2022-03
TXN0044496,INV00232,F010,2023-03-29,Stp,12224.91,108.5003,112.6717,Indore,B30,22,M,Verified,Moderate,FOLIO830131,True,2023-03
TXN0044497,INV00631,F010,2022-07-24,Lumpsum,32243.44,1323.5016,24.3622,Delhi,T30,57,M,Verified,Conservative,FOLIO223001,True,2022-07
TXN0044498,INV01049,F008,2024-03-08,Sip,10000.0,99.8305,100.1698,Chennai,T30,35,F,Verified,Aggressive,FOLIO169743,True,2024-03
TXN0044499,INV01942,F009,2024-04-29,Lumpsum,226567.52,2410.097,94.0076,Mumbai,T30,50,F,Verified,Conservative,FOLIO180098,True,2024-04
TXN0044500,INV00082,F009,2024-10-20,Sip,2000.0,19.4018,103.0832,Kolkata,T30,29,M,Verified,Conservative,FOLIO257141,True,2024-10
TXN0044501,INV01249,F006,2023-02-18,Sip,500.0,3.1256,159.9693,Pune,T30,29,F,Verified,Aggressive,FOLIO432667,True,2023-02
TXN0044502,INV01473,F004,2026-05-06,Lumpsum,431514.08,3251.9928,132.6922,Rajkot,B30,46,M,Verified,Aggressive,FOLIO652772,True,2026-05
TXN0044503,INV01439,F004,2024-07-22,Sip,5000.0,85.5894,58.4184,Kochi,B30,52,F,Verified,Aggressive,FOLIO716230,True,2024-07
TXN0044504,INV01737,F007,2022-10-10,Redemption,79189.42,430.5867,183.9105,Patna,B30,28,F,Verified,Conservative,FOLIO966161,True,2022-10
TXN0044505,INV01793,F002,2024-12-21,Sip,2000.0,26.2288,76.2521,Meerut,B30,43,M,Verified,Aggressive,FOLIO842779,True,2024-12
TXN0044506,INV00047,F007,2025-01-18,Sip,5000.0,32.3263,154.6728,Amritsar,B30,36,M,Verified,Moderate,FOLIO441701,True,2025-01
